Site:,GorstenN2,6875,tonnes,223,days,5352,timesteps,,
3,4,4,3,85,9,mg,ug,ug,
Day,Time,A-Chem(fd)ug/d,A-Chem(fae)ug/d,A-FI(kg/d for farm),,,,,
#NAME?,3884,0,2065210,6076
#NAME?,3885,0,2065210,6076
#NAME?,3886,0,2065210,6076
#NAME?,3887,0,2065210,6076
#NAME?,3888,0,2065210,6076
#NAME?,3889,0,2025827,6076
#NAME?,3890,0,2025827,6076
#NAME?,3891,0,2025827,6076
#NAME?,3892,0,2025827,6076
#NAME?,3893,0,2025827,6076
#NAME?,3894,0,2025827,6076
#NAME?,3895,0,2025827,6076
#NAME?,3896,0,2025827,6076
#NAME?,3897,0,2025827,6076
#NAME?,3898,0,2025827,6076
#NAME?,3899,0,2025827,6076
#NAME?,3900,0,2025827,6076
#NAME?,3901,0,2025827,6076
#NAME?,3902,0,2025827,6076
#NAME?,3903,0,2025827,6076
#NAME?,3904,0,2025827,6076
#NAME?,3905,0,2025827,6076
#NAME?,3906,0,2025827,6076
#NAME?,3907,0,2025827,6076
#NAME?,3908,0,2025827,6076
#NAME?,3909,0,2025827,6076
#NAME?,3910,0,2025827,6076
#NAME?,3911,0,2025827,6076
#NAME?,3912,0,2025827,6076
#NAME?,3913,0,1987194,6076
#NAME?,3914,0,1987194,6076
#NAME?,3915,0,1987194,6076
#NAME?,3916,0,1987194,6076
#NAME?,3917,0,1987194,6076
#NAME?,3918,0,1987194,6076
#NAME?,3919,0,1987194,6076
#NAME?,3920,0,1987194,6076
#NAME?,3921,0,1987194,6076
#NAME?,3922,0,1987194,6076
#NAME?,3923,0,1987194,6076
#NAME?,3924,0,1987194,6076
#NAME?,3925,0,1987194,6076
#NAME?,3926,0,1987194,6076
#NAME?,3927,0,1987194,6076
#NAME?,3928,0,1987194,6076
#NAME?,3929,0,1987194,6076
#NAME?,3930,0,1987194,6076
#NAME?,3931,0,1987194,6076
#NAME?,3932,0,1987194,6076
#NAME?,3933,0,1987194,6076
#NAME?,3934,0,1987194,6076
#NAME?,3935,0,1987194,6076
#NAME?,3936,0,1987194,6076
#NAME?,3937,0,1949299,6076
#NAME?,3938,0,1949299,6076
#NAME?,3939,0,1949299,6076
#NAME?,3940,0,1949299,6076
#NAME?,3941,0,1949299,6076
#NAME?,3942,0,1949299,6076
#NAME?,3943,0,1949299,6076
#NAME?,3944,0,1949299,6076
#NAME?,3945,0,1949299,6076
#NAME?,3946,0,1949299,6076
#NAME?,3947,0,1949299,6076
#NAME?,3948,0,1949299,6076
#NAME?,3949,0,1949299,6076
#NAME?,3950,0,1949299,6076
#NAME?,3951,0,1949299,6076
#NAME?,3952,0,1949299,6076
#NAME?,3953,0,1949299,6076
#NAME?,3954,0,1949299,6076
#NAME?,3955,0,1949299,6076
#NAME?,3956,0,1949299,6076
#NAME?,3957,0,1949299,6076
#NAME?,3958,0,1949299,6076
#NAME?,3959,0,1949299,6076
#NAME?,3960,0,1949299,6076
#NAME?,3961,0,1912126,6076
#NAME?,3962,0,1912126,6076
#NAME?,3963,0,1912126,6076
#NAME?,3964,0,1912126,6076
#NAME?,3965,0,1912126,6076
#NAME?,3966,0,1912126,6076
#NAME?,3967,0,1912126,6076
#NAME?,3968,0,1912126,6076
#NAME?,3969,0,1912126,6076
#NAME?,3970,0,1912126,6076
#NAME?,3971,0,1912126,6076
#NAME?,3972,0,1912126,6076
#NAME?,3973,0,1912126,6076
#NAME?,3974,0,1912126,6076
#NAME?,3975,0,1912126,6076
#NAME?,3976,0,1912126,6076
#NAME?,3977,0,1912126,6076
#NAME?,3978,0,1912126,6076
#NAME?,3979,0,1912126,6076
#NAME?,3980,0,1912126,6076
#NAME?,3981,0,1912126,6076
#NAME?,3982,0,1912126,6076
#NAME?,3983,0,1912126,6076
#NAME?,3984,0,1912126,6076
#NAME?,3985,0,1875662,6076
#NAME?,3986,0,1875662,6076
#NAME?,3987,0,1875662,6076
#NAME?,3988,0,1875662,6076
#NAME?,3989,0,1875662,6076
#NAME?,3990,0,1875662,6076
#NAME?,3991,0,1875662,6076
#NAME?,3992,0,1875662,6076
#NAME?,3993,0,1875662,6076
#NAME?,3994,0,1875662,6076
#NAME?,3995,0,1875662,6076
#NAME?,3996,0,1875662,6076
#NAME?,3997,0,1875662,6076
#NAME?,3998,0,1875662,6076
#NAME?,3999,0,1875662,6076
#NAME?,4000,0,1875662,6076
#NAME?,4001,0,1875662,6076
#NAME?,4002,0,1875662,6076
#NAME?,4003,0,1875662,6076
#NAME?,4004,0,1875662,6076
#NAME?,4005,0,1875662,6076
#NAME?,4006,0,1875662,6076
#NAME?,4007,0,1875662,6076
#NAME?,4008,0,1875662,6076
#NAME?,4009,0,1839893,6076
#NAME?,4010,0,1839893,6076
#NAME?,4011,0,1839893,6076
#NAME?,4012,0,1839893,6076
#NAME?,4013,0,1839893,6076
#NAME?,4014,0,1839893,6076
#NAME?,4015,0,1839893,6076
#NAME?,4016,0,1839893,6076
#NAME?,4017,0,1839893,6076
#NAME?,4018,0,1839893,6076
#NAME?,4019,0,1839893,6076
#NAME?,4020,0,1839893,6076
#NAME?,4021,0,1839893,6076
#NAME?,4022,0,1839893,6076
#NAME?,4023,0,1839893,6076
#NAME?,4024,0,1839893,6076
#NAME?,4025,0,1839893,6076
#NAME?,4026,0,1839893,6076
#NAME?,4027,0,1839893,6076
#NAME?,4028,0,1839893,6076
#NAME?,4029,0,1839893,6076
#NAME?,4030,0,1839893,6076
#NAME?,4031,0,1839893,6076
#NAME?,4032,0,1839893,6076
#NAME?,4033,0,1804807,6076
#NAME?,4034,0,1804807,6076
#NAME?,4035,0,1804807,6076
#NAME?,4036,0,1804807,6076
#NAME?,4037,0,1804807,6076
#NAME?,4038,0,1804807,6076
#NAME?,4039,0,1804807,6076
#NAME?,4040,0,1804807,6076
#NAME?,4041,0,1804807,6076
#NAME?,4042,0,1804807,6076
#NAME?,4043,0,1804807,6076
#NAME?,4044,0,1804807,6076
#NAME?,4045,0,1804807,6076
#NAME?,4046,0,1804807,6076
#NAME?,4047,0,1804807,6076
#NAME?,4048,0,1804807,6076
#NAME?,4049,0,1804807,6076
#NAME?,4050,0,1804807,6076
#NAME?,4051,0,1804807,6076
#NAME?,4052,0,1804807,6076
#NAME?,4053,0,1804807,6076
#NAME?,4054,0,1804807,6076
#NAME?,4055,0,1804807,6076
#NAME?,4056,0,1804807,6076
#NAME?,4057,0,1770389,6076
#NAME?,4058,0,1770389,6076
#NAME?,4059,0,1770389,6076
#NAME?,4060,0,1770389,6076
#NAME?,4061,0,1770389,6076
#NAME?,4062,0,1770389,6076
#NAME?,4063,0,1770389,6076
#NAME?,4064,0,1770389,6076
#NAME?,4065,0,1770389,6076
#NAME?,4066,0,1770389,6076
#NAME?,4067,0,1770389,6076
#NAME?,4068,0,1770389,6076
#NAME?,4069,0,1770389,6076
#NAME?,4070,0,1770389,6076
#NAME?,4071,0,1770389,6076
#NAME?,4072,0,1770389,6076
#NAME?,4073,0,1770389,6076
#NAME?,4074,0,1770389,6076
#NAME?,4075,0,1770389,6076
#NAME?,4076,0,1770389,6076
#NAME?,4077,0,1770389,6076
#NAME?,4078,0,1770389,6076
#NAME?,4079,0,1770389,6076
#NAME?,4080,0,1770389,6076
#NAME?,4081,0,1736628,6076
#NAME?,4082,0,1736628,6076
#NAME?,4083,0,1736628,6076
#NAME?,4084,0,1736628,6076
#NAME?,4085,0,1736628,6076
#NAME?,4086,0,1736628,6076
#NAME?,4087,0,1736628,6076
#NAME?,4088,0,1736628,6076
#NAME?,4089,0,1736628,6076
#NAME?,4090,0,1736628,6076
#NAME?,4091,0,1736628,6076
#NAME?,4092,0,1736628,6076
#NAME?,4093,0,1736628,6076
#NAME?,4094,0,1736628,6076
#NAME?,4095,0,1736628,6076
#NAME?,4096,0,1736628,6076
#NAME?,4097,0,1736628,6076
#NAME?,4098,0,1736628,6076
#NAME?,4099,0,1736628,6076
#NAME?,4100,0,1736628,6076
#NAME?,4101,0,1736628,6076
#NAME?,4102,0,1736628,6076
#NAME?,4103,0,1736628,6076
#NAME?,4104,0,1736628,6076
#NAME?,4105,0,1703511,6076
#NAME?,4106,0,1703511,6076
#NAME?,4107,0,1703511,6076
#NAME?,4108,0,1703511,6076
#NAME?,4109,0,1703511,6076
#NAME?,4110,0,1703511,6076
#NAME?,4111,0,1703511,6076
#NAME?,4112,0,1703511,6076
#NAME?,4113,0,1703511,6076
#NAME?,4114,0,1703511,6076
#NAME?,4115,0,1703511,6076
#NAME?,4116,0,1703511,6076
#NAME?,4117,0,1703511,6076
#NAME?,4118,0,1703511,6076
#NAME?,4119,0,1703511,6076
#NAME?,4120,0,1703511,6076
#NAME?,4121,0,1703511,6076
#NAME?,4122,0,1703511,6076
#NAME?,4123,0,1703511,6076
#NAME?,4124,0,1703511,6076
#NAME?,4125,0,1703511,6076
#NAME?,4126,0,1703511,6076
#NAME?,4127,0,1703511,6076
#NAME?,4128,0,1703511,6076
#NAME?,4129,0,1671025,6076
#NAME?,4130,0,1671025,6076
#NAME?,4131,0,1671025,6076
#NAME?,4132,0,1671025,6076
#NAME?,4133,0,1671025,6076
#NAME?,4134,0,1671025,6076
#NAME?,4135,0,1671025,6076
#NAME?,4136,0,1671025,6076
#NAME?,4137,0,1671025,6076
#NAME?,4138,0,1671025,6076
#NAME?,4139,0,1671025,6076
#NAME?,4140,0,1671025,6076
#NAME?,4141,0,1671025,6076
#NAME?,4142,0,1671025,6076
#NAME?,4143,0,1671025,6076
#NAME?,4144,0,1671025,6076
#NAME?,4145,0,1671025,6076
#NAME?,4146,0,1671025,6076
#NAME?,4147,0,1671025,6076
#NAME?,4148,0,1671025,6076
#NAME?,4149,0,1671025,6076
#NAME?,4150,0,1671025,6076
#NAME?,4151,0,1671025,6076
#NAME?,4152,0,1671025,6076
#NAME?,4153,0,1639158,6076
#NAME?,4154,0,1639158,6076
#NAME?,4155,0,1639158,6076
#NAME?,4156,0,1639158,6076
#NAME?,4157,0,1639158,6076
#NAME?,4158,0,1639158,6076
#NAME?,4159,0,1639158,6076
#NAME?,4160,0,1639158,6076
#NAME?,4161,0,1639158,6076
#NAME?,4162,0,1639158,6076
#NAME?,4163,0,1639158,6076
#NAME?,4164,0,1639158,6076
#NAME?,4165,0,1639158,6076
#NAME?,4166,0,1639158,6076
#NAME?,4167,0,1639158,6076
#NAME?,4168,0,1639158,6076
#NAME?,4169,0,1639158,6076
#NAME?,4170,0,1639158,6076
#NAME?,4171,0,1639158,6076
#NAME?,4172,0,1639158,6076
#NAME?,4173,0,1639158,6076
#NAME?,4174,0,1639158,6076
#NAME?,4175,0,1639158,6076
#NAME?,4176,0,1639158,6076
#NAME?,4177,0,1607900,6076
#NAME?,4178,0,1607900,6076
#NAME?,4179,0,1607900,6076
#NAME?,4180,0,1607900,6076
#NAME?,4181,0,1607900,6076
#NAME?,4182,0,1607900,6076
#NAME?,4183,0,1607900,6076
#NAME?,4184,0,1607900,6076
#NAME?,4185,0,1607900,6076
#NAME?,4186,0,1607900,6076
#NAME?,4187,0,1607900,6076
#NAME?,4188,0,1607900,6076
#NAME?,4189,0,1607900,6076
#NAME?,4190,0,1607900,6076
#NAME?,4191,0,1607900,6076
#NAME?,4192,0,1607900,6076
#NAME?,4193,0,1607900,6076
#NAME?,4194,0,1607900,6076
#NAME?,4195,0,1607900,6076
#NAME?,4196,0,1607900,6076
#NAME?,4197,0,1607900,6076
#NAME?,4198,0,1607900,6076
#NAME?,4199,0,1607900,6076
#NAME?,4200,0,1607900,6076
#NAME?,4201,0,1577237,6076
#NAME?,4202,0,1577237,6076
#NAME?,4203,0,1577237,6076
#NAME?,4204,0,1577237,6076
#NAME?,4205,0,1577237,6076
#NAME?,4206,0,1577237,6076
#NAME?,4207,0,1577237,6076
#NAME?,4208,0,1577237,6076
#NAME?,4209,0,1577237,6076
#NAME?,4210,0,1577237,6076
#NAME?,4211,0,1577237,6076
#NAME?,4212,0,1577237,6076
#NAME?,4213,0,1577237,6076
#NAME?,4214,0,1577237,6076
#NAME?,4215,0,1577237,6076
#NAME?,4216,0,1577237,6076
#NAME?,4217,0,1577237,6076
#NAME?,4218,0,1577237,6076
#NAME?,4219,0,1577237,6076
#NAME?,4220,0,1577237,6076
#NAME?,4221,0,1577237,6076
#NAME?,4222,0,1577237,6076
#NAME?,4223,0,1577237,6076
#NAME?,4224,0,1577237,6076
#NAME?,4225,0,1547160,6076
#NAME?,4226,0,1547160,6076
#NAME?,4227,0,1547160,6076
#NAME?,4228,0,1547160,6076
#NAME?,4229,0,1547160,6076
#NAME?,4230,0,1547160,6076
#NAME?,4231,0,1547160,6076
#NAME?,4232,0,1547160,6076
#NAME?,4233,0,1547160,6076
#NAME?,4234,0,1547160,6076
#NAME?,4235,0,1547160,6076
#NAME?,4236,0,1547160,6076
#NAME?,4237,0,1547160,6076
#NAME?,4238,0,1547160,6076
#NAME?,4239,0,1547160,6076
#NAME?,4240,0,1547160,6076
#NAME?,4241,0,1547160,6076
#NAME?,4242,0,1547160,6076
#NAME?,4243,0,1547160,6076
#NAME?,4244,0,1547160,6076
#NAME?,4245,0,1547160,6076
#NAME?,4246,0,1547160,6076
#NAME?,4247,0,1547160,6076
#NAME?,4248,0,1547160,6076
#NAME?,4249,0,1517655,6076
#NAME?,4250,0,1517655,6076
#NAME?,4251,0,1517655,6076
#NAME?,4252,0,1517655,6076
#NAME?,4253,0,1517655,6076
#NAME?,4254,0,1517655,6076
#NAME?,4255,0,1517655,6076
#NAME?,4256,0,1517655,6076
#NAME?,4257,0,1517655,6076
#NAME?,4258,0,1517655,6076
#NAME?,4259,0,1517655,6076
#NAME?,4260,0,1517655,6076
#NAME?,4261,0,1517655,6076
#NAME?,4262,0,1517655,6076
#NAME?,4263,0,1517655,6076
#NAME?,4264,0,1517655,6076
#NAME?,4265,0,1517655,6076
#NAME?,4266,0,1517655,6076
#NAME?,4267,0,1517655,6076
#NAME?,4268,0,1517655,6076
#NAME?,4269,0,1517655,6076
#NAME?,4270,0,1517655,6076
#NAME?,4271,0,1517655,6076
#NAME?,4272,0,1517655,6076
#NAME?,4273,0,1488714,6076
#NAME?,4274,0,1488714,6076
#NAME?,4275,0,1488714,6076
#NAME?,4276,0,1488714,6076
#NAME?,4277,0,1488714,6076
#NAME?,4278,0,1488714,6076
#NAME?,4279,0,1488714,6076
#NAME?,4280,0,1488714,6076
#NAME?,4281,0,1488714,6076
#NAME?,4282,0,1488714,6076
#NAME?,4283,0,1488714,6076
#NAME?,4284,0,1488714,6076
#NAME?,4285,0,1488714,6076
#NAME?,4286,0,1488714,6076
#NAME?,4287,0,1488714,6076
#NAME?,4288,0,1488714,6076
#NAME?,4289,0,1488714,6076
#NAME?,4290,0,1488714,6076
#NAME?,4291,0,1488714,6076
#NAME?,4292,0,1488714,6076
#NAME?,4293,0,1488714,6076
#NAME?,4294,0,1488714,6076
#NAME?,4295,0,1488714,6076
#NAME?,4296,0,1488714,6076
#NAME?,4297,0,1460324,6076
#NAME?,4298,0,1460324,6076
#NAME?,4299,0,1460324,6076
#NAME?,4300,0,1460324,6076
#NAME?,4301,0,1460324,6076
#NAME?,4302,0,1460324,6076
#NAME?,4303,0,1460324,6076
#NAME?,4304,0,1460324,6076
#NAME?,4305,0,1460324,6076
#NAME?,4306,0,1460324,6076
#NAME?,4307,0,1460324,6076
#NAME?,4308,0,1460324,6076
#NAME?,4309,0,1460324,6076
#NAME?,4310,0,1460324,6076
#NAME?,4311,0,1460324,6076
#NAME?,4312,0,1460324,6076
#NAME?,4313,0,1460324,6076
#NAME?,4314,0,1460324,6076
#NAME?,4315,0,1460324,6076
#NAME?,4316,0,1460324,6076
#NAME?,4317,0,1460324,6076
#NAME?,4318,0,1460324,6076
#NAME?,4319,0,1460324,6076
#NAME?,4320,0,1460324,6076
#NAME?,4321,0,1432476,6076
#NAME?,4322,0,1432476,6076
#NAME?,4323,0,1432476,6076
#NAME?,4324,0,1432476,6076
#NAME?,4325,0,1432476,6076
#NAME?,4326,0,1432476,6076
#NAME?,4327,0,1432476,6076
#NAME?,4328,0,1432476,6076
#NAME?,4329,0,1432476,6076
#NAME?,4330,0,1432476,6076
#NAME?,4331,0,1432476,6076
#NAME?,4332,0,1432476,6076
#NAME?,4333,0,1432476,6076
#NAME?,4334,0,1432476,6076
#NAME?,4335,0,1432476,6076
#NAME?,4336,0,1432476,6076
#NAME?,4337,0,1432476,6076
#NAME?,4338,0,1432476,6076
#NAME?,4339,0,1432476,6076
#NAME?,4340,0,1432476,6076
#NAME?,4341,0,1432476,6076
#NAME?,4342,0,1432476,6076
#NAME?,4343,0,1432476,6076
#NAME?,4344,0,1432476,6076
#NAME?,4345,0,1405159,6076
#NAME?,4346,0,1405159,6076
#NAME?,4347,0,1405159,6076
#NAME?,4348,0,1405159,6076
#NAME?,4349,0,1405159,6076
#NAME?,4350,0,1405159,6076
#NAME?,4351,0,1405159,6076
#NAME?,4352,0,1405159,6076
#NAME?,4353,0,1405159,6076
#NAME?,4354,0,1405159,6076
#NAME?,4355,0,1405159,6076
#NAME?,4356,0,1405159,6076
#NAME?,4357,0,1405159,6076
#NAME?,4358,0,1405159,6076
#NAME?,4359,0,1405159,6076
#NAME?,4360,0,1405159,6076
#NAME?,4361,0,1405159,6076
#NAME?,4362,0,1405159,6076
#NAME?,4363,0,1405159,6076
#NAME?,4364,0,1405159,6076
#NAME?,4365,0,1405159,6076
#NAME?,4366,0,1405159,6076
#NAME?,4367,0,1405159,6076
#NAME?,4368,0,1405159,6076
#NAME?,4369,0,1378362,6076
#NAME?,4370,0,1378362,6076
#NAME?,4371,0,1378362,6076
#NAME?,4372,0,1378362,6076
#NAME?,4373,0,1378362,6076
#NAME?,4374,0,1378362,6076
#NAME?,4375,0,1378362,6076
#NAME?,4376,0,1378362,6076
#NAME?,4377,0,1378362,6076
#NAME?,4378,0,1378362,6076
#NAME?,4379,0,1378362,6076
#NAME?,4380,0,1378362,6076
#NAME?,4381,0,1378362,6076
#NAME?,4382,0,1378362,6076
#NAME?,4383,0,1378362,6076
#NAME?,4384,0,1378362,6076
#NAME?,4385,0,1378362,6076
#NAME?,4386,0,1378362,6076
#NAME?,4387,0,1378362,6076
#NAME?,4388,0,1378362,6076
#NAME?,4389,0,1378362,6076
#NAME?,4390,0,1378362,6076
#NAME?,4391,0,1378362,6076
#NAME?,4392,0,1378362,6076
#NAME?,4393,0,1352077,6076
#NAME?,4394,0,1352077,6076
#NAME?,4395,0,1352077,6076
#NAME?,4396,0,1352077,6076
#NAME?,4397,0,1352077,6076
#NAME?,4398,0,1352077,6076
#NAME?,4399,0,1352077,6076
#NAME?,4400,0,1352077,6076
#NAME?,4401,0,1352077,6076
#NAME?,4402,0,1352077,6076
#NAME?,4403,0,1352077,6076
#NAME?,4404,0,1352077,6076
#NAME?,4405,0,1352077,6076
#NAME?,4406,0,1352077,6076
#NAME?,4407,0,1352077,6076
#NAME?,4408,0,1352077,6076
#NAME?,4409,0,1352077,6076
#NAME?,4410,0,1352077,6076
#NAME?,4411,0,1352077,6076
#NAME?,4412,0,1352077,6076
#NAME?,4413,0,1352077,6076
#NAME?,4414,0,1352077,6076
#NAME?,4415,0,1352077,6076
#NAME?,4416,0,1352077,6076
#NAME?,4417,0,1326293,6076
#NAME?,4418,0,1326293,6076
#NAME?,4419,0,1326293,6076
#NAME?,4420,0,1326293,6076
#NAME?,4421,0,1326293,6076
#NAME?,4422,0,1326293,6076
#NAME?,4423,0,1326293,6076
#NAME?,4424,0,1326293,6076
#NAME?,4425,0,1326293,6076
#NAME?,4426,0,1326293,6076
#NAME?,4427,0,1326293,6076
#NAME?,4428,0,1326293,6076
#NAME?,4429,0,1326293,6076
#NAME?,4430,0,1326293,6076
#NAME?,4431,0,1326293,6076
#NAME?,4432,0,1326293,6076
#NAME?,4433,0,1326293,6076
#NAME?,4434,0,1326293,6076
#NAME?,4435,0,1326293,6076
#NAME?,4436,0,1326293,6076
#NAME?,4437,0,1326293,6076
#NAME?,4438,0,1326293,6076
#NAME?,4439,0,1326293,6076
#NAME?,4440,0,1326293,6076
#NAME?,4441,0,1301001,6076
#NAME?,4442,0,1301001,6076
#NAME?,4443,0,1301001,6076
#NAME?,4444,0,1301001,6076
#NAME?,4445,0,1301001,6076
#NAME?,4446,0,1301001,6076
#NAME?,4447,0,1301001,6076
#NAME?,4448,0,1301001,6076
#NAME?,4449,0,1301001,6076
#NAME?,4450,0,1301001,6076
#NAME?,4451,0,1301001,6076
#NAME?,4452,0,1301001,6076
#NAME?,4453,0,1301001,6076
#NAME?,4454,0,1301001,6076
#NAME?,4455,0,1301001,6076
#NAME?,4456,0,1301001,6076
#NAME?,4457,0,1301001,6076
#NAME?,4458,0,1301001,6076
#NAME?,4459,0,1301001,6076
#NAME?,4460,0,1301001,6076
#NAME?,4461,0,1301001,6076
#NAME?,4462,0,1301001,6076
#NAME?,4463,0,1301001,6076
#NAME?,4464,0,1301001,6076
#NAME?,4465,0,1276191,6076
#NAME?,4466,0,1276191,6076
#NAME?,4467,0,1276191,6076
#NAME?,4468,0,1276191,6076
#NAME?,4469,0,1276191,6076
#NAME?,4470,0,1276191,6076
#NAME?,4471,0,1276191,6076
#NAME?,4472,0,1276191,6076
#NAME?,4473,0,1276191,6076
#NAME?,4474,0,1276191,6076
#NAME?,4475,0,1276191,6076
#NAME?,4476,0,1276191,6076
#NAME?,4477,0,1276191,6076
#NAME?,4478,0,1276191,6076
#NAME?,4479,0,1276191,6076
#NAME?,4480,0,1276191,6076
#NAME?,4481,0,1276191,6076
#NAME?,4482,0,1276191,6076
#NAME?,4483,0,1276191,6076
#NAME?,4484,0,1276191,6076
#NAME?,4485,0,1276191,6076
#NAME?,4486,0,1276191,6076
#NAME?,4487,0,1276191,6076
#NAME?,4488,0,1276191,6076
#NAME?,4489,0,1251854,6076
#NAME?,4490,0,1251854,6076
#NAME?,4491,0,1251854,6076
#NAME?,4492,0,1251854,6076
#NAME?,4493,0,1251854,6076
#NAME?,4494,0,1251854,6076
#NAME?,4495,0,1251854,6076
#NAME?,4496,0,1251854,6076
#NAME?,4497,0,1251854,6076
#NAME?,4498,0,1251854,6076
#NAME?,4499,0,1251854,6076
#NAME?,4500,0,1251854,6076
#NAME?,4501,0,1251854,6076
#NAME?,4502,0,1251854,6076
#NAME?,4503,0,1251854,6076
#NAME?,4504,0,1251854,6076
#NAME?,4505,0,1251854,6076
#NAME?,4506,0,1251854,6076
#NAME?,4507,0,1251854,6076
#NAME?,4508,0,1251854,6076
#NAME?,4509,0,1251854,6076
#NAME?,4510,0,1251854,6076
#NAME?,4511,0,1251854,6076
#NAME?,4512,0,1251854,6076
#NAME?,4513,0,1227981,6076
#NAME?,4514,0,1227981,6076
#NAME?,4515,0,1227981,6076
#NAME?,4516,0,1227981,6076
#NAME?,4517,0,1227981,6076
#NAME?,4518,0,1227981,6076
#NAME?,4519,0,1227981,6076
#NAME?,4520,0,1227981,6076
#NAME?,4521,0,1227981,6076
#NAME?,4522,0,1227981,6076
#NAME?,4523,0,1227981,6076
#NAME?,4524,0,1227981,6076
#NAME?,4525,0,1227981,6076
#NAME?,4526,0,1227981,6076
#NAME?,4527,0,1227981,6076
#NAME?,4528,0,1227981,6076
#NAME?,4529,0,1227981,6076
#NAME?,4530,0,1227981,6076
#NAME?,4531,0,1227981,6076
#NAME?,4532,0,1227981,6076
#NAME?,4533,0,1227981,6076
#NAME?,4534,0,1227981,6076
#NAME?,4535,0,1227981,6076
#NAME?,4536,0,1227981,6076
#NAME?,4537,0,1204564,6076
#NAME?,4538,0,1204564,6076
#NAME?,4539,0,1204564,6076
#NAME?,4540,0,1204564,6076
#NAME?,4541,0,1204564,6076
#NAME?,4542,0,1204564,6076
#NAME?,4543,0,1204564,6076
#NAME?,4544,0,1204564,6076
#NAME?,4545,0,1204564,6076
#NAME?,4546,0,1204564,6076
#NAME?,4547,0,1204564,6076
#NAME?,4548,0,1204564,6076
#NAME?,4549,0,1204564,6076
#NAME?,4550,0,1204564,6076
#NAME?,4551,0,1204564,6076
#NAME?,4552,0,1204564,6076
#NAME?,4553,0,1204564,6076
#NAME?,4554,0,1204564,6076
#NAME?,4555,0,1204564,6076
#NAME?,4556,0,1204564,6076
#NAME?,4557,0,1204564,6076
#NAME?,4558,0,1204564,6076
#NAME?,4559,0,1204564,6076
#NAME?,4560,0,1204564,6076
#NAME?,4561,0,1181593,6076
#NAME?,4562,0,1181593,6076
#NAME?,4563,0,1181593,6076
#NAME?,4564,0,1181593,6076
#NAME?,4565,0,1181593,6076
#NAME?,4566,0,1181593,6076
#NAME?,4567,0,1181593,6076
#NAME?,4568,0,1181593,6076
#NAME?,4569,0,1181593,6076
#NAME?,4570,0,1181593,6076
#NAME?,4571,0,1181593,6076
#NAME?,4572,0,1181593,6076
#NAME?,4573,0,1181593,6076
#NAME?,4574,0,1181593,6076
#NAME?,4575,0,1181593,6076
#NAME?,4576,0,1181593,6076
#NAME?,4577,0,1181593,6076
#NAME?,4578,0,1181593,6076
#NAME?,4579,0,1181593,6076
#NAME?,4580,0,1181593,6076
#NAME?,4581,0,1181593,6076
#NAME?,4582,0,1181593,6076
#NAME?,4583,0,1181593,6076
#NAME?,4584,0,1181593,6076
#NAME?,4585,0,1159060,6076
#NAME?,4586,0,1159060,6076
#NAME?,4587,0,1159060,6076
#NAME?,4588,0,1159060,6076
#NAME?,4589,0,1159060,6076
#NAME?,4590,0,1159060,6076
#NAME?,4591,0,1159060,6076
#NAME?,4592,0,1159060,6076
#NAME?,4593,0,1159060,6076
#NAME?,4594,0,1159060,6076
#NAME?,4595,0,1159060,6076
#NAME?,4596,0,1159060,6076
#NAME?,4597,0,1159060,6076
#NAME?,4598,0,1159060,6076
#NAME?,4599,0,1159060,6076
#NAME?,4600,0,1159060,6076
#NAME?,4601,0,1159060,6076
#NAME?,4602,0,1159060,6076
#NAME?,4603,0,1159060,6076
#NAME?,4604,0,1159060,6076
#NAME?,4605,0,1159060,6076
#NAME?,4606,0,1159060,6076
#NAME?,4607,0,1159060,6076
#NAME?,4608,0,1159060,6076
#NAME?,4609,0,1136957,6076
#NAME?,4610,0,1136957,6076
#NAME?,4611,0,1136957,6076
#NAME?,4612,0,1136957,6076
#NAME?,4613,0,1136957,6076
#NAME?,4614,0,1136957,6076
#NAME?,4615,0,1136957,6076
#NAME?,4616,0,1136957,6076
#NAME?,4617,0,1136957,6076
#NAME?,4618,0,1136957,6076
#NAME?,4619,0,1136957,6076
#NAME?,4620,0,1136957,6076
#NAME?,4621,0,1136957,6076
#NAME?,4622,0,1136957,6076
#NAME?,4623,0,1136957,6076
#NAME?,4624,0,1136957,6076
#NAME?,4625,0,1136957,6076
#NAME?,4626,0,1136957,6076
#NAME?,4627,0,1136957,6076
#NAME?,4628,0,1136957,6076
#NAME?,4629,0,1136957,6076
#NAME?,4630,0,1136957,6076
#NAME?,4631,0,1136957,6076
#NAME?,4632,0,1136957,6076
#NAME?,4633,0,1115275,6076
#NAME?,4634,0,1115275,6076
#NAME?,4635,0,1115275,6076
#NAME?,4636,0,1115275,6076
#NAME?,4637,0,1115275,6076
#NAME?,4638,0,1115275,6076
#NAME?,4639,0,1115275,6076
#NAME?,4640,0,1115275,6076
#NAME?,4641,0,1115275,6076
#NAME?,4642,0,1115275,6076
#NAME?,4643,0,1115275,6076
#NAME?,4644,0,1115275,6076
#NAME?,4645,0,1115275,6076
#NAME?,4646,0,1115275,6076
#NAME?,4647,0,1115275,6076
#NAME?,4648,0,1115275,6076
#NAME?,4649,0,1115275,6076
#NAME?,4650,0,1115275,6076
#NAME?,4651,0,1115275,6076
#NAME?,4652,0,1115275,6076
#NAME?,4653,0,1115275,6076
#NAME?,4654,0,1115275,6076
